RowNum,0,1,2,3,4,5,6,7,8
23,0.267864185260915,0.798405282082703,0.62928235463331,0.388245939822284,0.615963050692577,0.0707328468740803,0.754046218152973,0.885344023087019,0.216264044929956
24,0.328558973528692,0.489028414784653,0.562256253736484,0.753663998238703,0.597197375586291,0.314112565677601,0.184108948969411,0.268607172964337,0.2509191037788
25,0.787322648590376,0.151367611654747,0.859445211160344,0.457522785060103,0.365283064632757,0.245150325580229,0.435032187509105,0.971834792864739,0.0195269564255623
26,0.339883266591746,0.67579806359092,0.00465213514782625,0.942364432444953,0.738572214349363,0.563832319351543,0.23578653127984,0.515752044869867,0.346879329516052
27,0.583250504757084,0.136963379621022,0.318967024595065,0.939714066324835,0.754412104517972,0.0926728843329135,0.338198640525662,0.982709809211009,0.399305168309068
28,0.438382141216156,0.321960610035036,0.204417405462689,0.991220799342121,0.307959654129306,0.97318925615318,0.864673679978533,0.408336099704428,0.837719775171865
29,0.513963556696197,0.171751003432697,0.874173190381808,0.152540817006258,0.990873205428063,0.737995265288491,0.55193218014839,0.481453129230826,0.59161370159282
30,0.533669600293171,0.370314006585196,0.358928411162326,0.339419287458961,0.134419849529913,0.870638717214645,0.235744681755746,0.893600614930463,0.870206400966524
31,0.121940479350065,0.825460113320736,0.904916960224417,0.87790795426306,0.286888928846708,0.947369178470169,0.467124528836181,0.736048514067537,0.700119343103235
32,0.292384567537679,0.581629974208449,0.523490125218393,0.64958052027288,0.134912849766767,0.675209567369289,0.629259197809006,0.904096720340659,0.430180639166108
33,0.922567111004967,0.45696907805445,0.581393324442788,0.78920543193359,0.0467523117645822,0.568686278835372,0.829557430205882,0.773731600173821,0.222220159847832
34,0.462333239928675,0.759436118870939,0.10049053379143,0.519108573430862,0.592140390345427,0.0958926791923564,0.745630946595907,0.0987955519284549,0.92077639758161
35,0.128876999029671,0.868590125866111,0.368175863973485,0.530127143631689,0.0495449781089551,0.664724190041427,0.129130711474702,0.530110849721882,0.118186021112507
36,0.647766638490886,0.452632548627624,0.91089755281448,0.00963336564410544,0.00106555768922334,0.58152229886958,0.560215534841113,0.311860857501089,0.0305518231929922
37,0.951022278501713,0.740939842410631,0.317677253588788,0.105022714271296,0.35341337710939,0.29703828911271,0.806378659125871,0.22412085184756,0.74342359336425
38,0.586518741555129,0.238191489248936,0.775847778765585,0.885847367862333,0.664871670864377,0.0907707301474964,0.382893740674196,0.581167153663616,0.0568145758754961
39,0.420166255812225,0.0776492525590159,0.524818064779512,0.753102594361076,0.648105288115725,0.703112466252655,0.222867334710039,0.803110470270756,0.373491900982797
40,0.32419685970909,0.632236290832724,0.611387484586273,0.0554208033753414,0.133608912053689,0.358933781480658,0.325877743540936,0.09437938912888,0.715660070225482
41,0.456932190633962,0.986025925080536,0.831347013846283,0.335312212919262,0.0495110927217109,0.398546792000322,0.159148154121309,0.473054640983286,0.693626754835026
42,0.98109234316635,0.133127586618602,0.19351647973305,0.323881567759235,0.733046118965702,0.0390475412662511,0.686740579738614,0.995772834316722,0.491773418779705
43,0.175558597793105,0.770563553355432,0.892497807088696,0.695939046446673,0.314584899092039,0.601763421805829,0.580094714473658,0.811142132232246,0.904847756716789
44,0.367680379395995,0.410913504226598,0.91592563771216,0.927534384837485,0.0239342552696568,0.216945729973914,0.887456119910626,0.777215149685923,0.0890553178692162
45,0.85702591076853,0.916618392442691,0.284029697007662,0.0462858403420554,0.220027436931547,0.215133977640728,0.265190927129737,0.299173648038513,0.150147988342899
46,0.339601982410383,0.15917591512233,0.860609050251965,0.548795872865372,0.809961005067448,0.755779935484307,0.299774828146851,0.222220657327082,0.38920294901548
47,0.740770669899218,0.299302549241759,0.368891344634355,0.975497059159315,0.920142178862842,0.608241061129157,0.628410578178846,0.660357668798489,0.85884254626763
48,0.0895641096769493,0.0528784190796823,0.483449587270044,0.725042456628279,0.614539784100136,0.352848252803923,0.204705197501103,0.120025294135209,0.348986598505882
49,0.909809481742048,0.63374797116265,0.191408791595336,0.479091766206952,0.793021823287765,0.671630483355732,0.451661889297161,0.876861437506493,0.342119631938867
50,0.151909358556967,0.372827098070955,0.91486081288292,0.823815304013398,0.010576235571595,0.87957693987734,0.29301581405342,0.249128647053616,0.565137303635798
51,0.92022453617391,0.753959874841125,0.52355880262072,0.317382919076965,0.260176010913594,0.0432485700745694,0.512035079404856,0.33100679781881,0.15475682214171
52,0.906389302565698,0.983221533874583,0.373754790370585,0.62629637135141,0.294768406554433,0.900409459176324,0.850698688418972,0.727274727082018,0.251157672409513
53,0.968860459557925,0.054103565648062,0.645850818685048,0.027821522175974,0.777572766443336,0.224140392082781,0.512699401727014,0.911184200288925,0.524717441469411
54,0.0874122485644447,0.94914317317033,0.176922714017947,0.735807646248681,0.48805022543751,0.889641481953335,0.905668321786354,0.839239609143394,0.911355797361817
55,0.0496163965705239,0.265124547871022,0.0859527660658693,0.985882829163601,0.010215865008295,0.240876027874876,0.29105978937689,0.0322027021527627,0.625674734261647
56,0.393673424524652,0.465977445803872,0.0998110723157638,0.410713324958397,0.584465706955011,0.77355517669471,0.106407519856029,0.205300991069449,0.652435828862307
57,0.768566582257684,0.0506084507320531,0.237169130050887,0.962416301162288,0.709751531017387,0.887506090143077,0.714978567315441,0.837618085799596,0.188904681872807
58,0.309015513528303,0.506628653908051,0.594835973248785,0.328709619313284,0.717653393908881,0.398015470237548,0.346051124464596,0.750587341717241,0.246239008205226
59,0.154758824518673,0.636928006895236,0.372960508052279,0.511505992360942,0.37617701449575,0.225839104430657,0.870978287300229,0.792547238051728,0.988105009902647
60,0.211665058519937,0.125166357058866,0.488362109592009,0.432066399407161,0.476478620293956,0.546086841321806,0.274223981563692,0.176483763971451,0.418622749693048
61,0.989290553520061,0.883410357371279,0.0733135392952058,0.964559075922127,0.598201736418789,0.441812504149932,0.499718596687707,0.266729925293809,0.485804221012567
62,0.916514786032753,0.296825089716889,0.0778605850932823,0.0999383903925366,0.322404400389547,0.767330142034308,0.223714136528502,0.0320802959570883,0.731993131541006
63,0.377985266331408,0.898976117759803,0.559788384516482,0.254166332280683,0.086980539859334,0.311166133987761,0.12014074450689,0.793414885815573,0.609692136781078
64,0.711265980828467,0.206360453918011,0.434998730230535,0.697610610917324,0.097135878701727,0.12572209802336,0.523810605827107,0.997646185558148,0.617687915929955
65,0.606143810381053,0.0667577901832445,0.698991905552164,0.751181571771262,0.575210288555739,0.0190226144506405,0.911243703941271,0.551180377402031,0.897058860704144
66,0.489332649513841,0.118762944693656,0.680936421995265,0.552129020038934,0.909535580408057,0.351752833509055,0.171841246821366,0.611141211028327,0.403829388693993
67,0.942464592208679,0.236231870441467,0.994035626464225,0.742860884175662,0.519549705535227,0.560940030666762,0.773858312850115,0.37717179379169,0.0193523546022142
68,0.823018238677604,0.716968003705608,0.135950723642002,0.695648468865024,0.0526985656745177,0.133759355511846,0.485692052329092,0.118466123709675,0.544688248392854
69,0.195590817925912,0.0107865756664624,0.564847161545762,0.000310289478777093,0.742317604556329,0.907798323117362,0.40961235261183,0.0545417413153906,0.0691015006010307
70,0.610771126481796,0.571793062068716,0.204540363312157,0.875530343826203,0.456798916386458,0.747008496597775,0.0441471172178329,0.176023913125432,0.553580968719611
71,0.591382849414052,0.473591920132321,0.388216677678325,0.597777896809243,0.634498605269665,0.58146239753951,0.931525931970052,0.410098657023541,0.245115795956343
72,0.181755906296488,0.0750439988147248,0.245873003212452,0.441223145149729,0.87815882488843,0.370326310818005,0.109462661949662,0.849407903951449,0.157158940071739
73,0.0361646657968826,0.534244450974638,0.533678575033011,0.962614299240627,0.0809888227844423,0.464107143247159,0.963814752083905,0.954906576439021,0.513978932057487
74,0.223491601813296,0.358733732849069,0.0398709823947223,0.803517142609492,0.0969247401409745,0.335614150868293,0.168789361419008,0.99948827298768,0.74404451585268
75,0.809171930546031,0.553002697722682,0.454794051249298,0.82429714053985,0.146435344559165,0.842630167923867,0.470497762200547,0.307303470549137,0.00816773988159136
76,0.240526252838028,0.339320268858135,0.00565123898610531,0.223827719781328,0.6268790660195,0.581152748064048,0.203845996140498,0.229578995544172,0.290512860698622
77,0.263902787747844,0.874661366310272,0.942468079505766,0.638714282093901,0.955889257924475,0.867865573904292,0.011148185047211,0.657049490333855,0.85590492890614
78,0.461639781127281,0.555031141129553,0.299708176441028,0.716036243264057,0.515164011401771,0.895899518799547,0.660990309004548,0.478299864556199,0.495380891311199
79,0.919909113235775,0.848144983851567,0.112469412249961,0.827160335140484,0.522000371875248,0.296385862143949,0.694852926174959,0.186534807824348,0.380725805641518
80,0.864821009306485,0.662735445801266,0.477747721637695,0.117965134109869,0.28429865212679,0.62388373414747,0.482746892595989,0.0302929496018542,0.645187355881457
81,0.867522029990496,0.5751430511882,0.0926899360885843,0.12079006024899,0.249482631947299,0.587602874518699,0.912486124330541,0.0836560701151338,0.566420037988281
82,0.00302439723366577,0.872068935685893,0.766018702679577,0.401522965764178,0.581387506043509,0.0919790420413354,0.44057595023585,0.187124247207554,0.170810286764163
83,0.27539033064764,0.333297437580229,0.122696688857444,0.506538258708993,0.608326813285162,0.290878034546889,0.114858001753082,0.334063871328111,0.440473065867771
84,0.103603683500311,0.983787316146404,0.022248825649042,0.970742735444412,0.27444193138173,0.506907175517513,0.17457029565122,0.408329511534496,0.832247406303784
85,0.987779329997028,0.938321495428503,0.387662199632667,0.585855965955183,0.359183532454241,0.941209059111132,0.152331859871467,0.195006495575947,0.0198422613900373
86,0.693001237534497,0.979929531548975,0.808598642758995,0.0040704550385724,0.0612241863788449,0.958121567415378,0.825300697810694,0.639123030828108,0.315027846519634
87,0.0697911982255742,0.0943709840769024,0.456928193437667,0.503989961610998,0.84051198097013,0.361773529413867,0.259719009587181,0.703606647327666,0.421441097074611
88,0.894156169374672,0.820482676767983,0.487259594754657,0.0011229366355221,0.211885534535505,0.0406916261621509,0.603346622696469,0.211104367622354,0.909662995654223
89,0.654596669741496,0.124001709026175,0.0751481827924936,0.409004016548362,0.718663476161959,0.332600882573046,0.981250822684503,0.332738764312085,0.822190816223214
90,0.080908521146313,0.504628414708494,0.539850843791083,0.31362464484255,0.0579426024284305,0.387363203637779,0.197421584426116,0.18426051566583,0.276460503821073
91,0.0972623862853912,0.626670460939534,0.481420135236163,0.760234317636021,0.194835178353263,0.0554106230511656,0.40608935236608,0.911869250921458,0.648866285700269
92,0.77659558684067,0.362181454752509,0.512820298158368,0.958511919376929,0.88418855513512,0.980444562073495,0.634880349046037,0.666372417829249,0.661350692089578
93,0.783772009159664,0.789049564386574,0.638141794405355,0.89156087335018,0.939487458184296,0.252779672859625,0.468442177116981,0.0391717583024209,0.349307913539081
94,0.0641635696866953,0.135007839618321,0.3561417224179,0.619847248271477,0.629642105927571,0.516235121972581,0.858571704895226,0.730787544953022,0.546877848662574
95,0.544545101762803,0.966708527083052,0.678982406692173,0.80187641884516,0.120776303985433,0.907767531871832,0.567060951016674,0.899428356213324,0.548121435772286
96,0.82795397053168,0.679477579766755,0.633330939996741,0.869716293515256,0.997001502841009,0.191575415968301,0.631546726895089,0.536249741531179,0.300233831631226
97,0.671405767562002,0.387012681922847,0.719646911698429,0.559211183087924,0.915593867671665,0.0308210022224276,0.657959746100928,0.960161706432878,0.770280200490506
98,0.0407647940127572,0.72557635978402,0.789675402028374,0.279460354969683,0.915035962057882,0.196707654506887,0.273929706339615,0.285284795635853,0.140123534857233
99,0.438206385858981,0.673511230138973,0.488103467756001,0.883914891779387,0.571813825600519,0.81599070086277,0.597293487839628,0.50069722027243,0.754638762757547
